"","City","ID","year","seas","variable","value"
"9764","MUMBAI (SANTACRUZ (A))","43003",1973,"Annual","Tmax",31.5936639118457
"9765","MUMBAI (SANTACRUZ (A))","43003",1973,"Annual","Tmin",22.4057851239669
"9766","MUMBAI (SANTACRUZ (A))","43003",1974,"Annual","Prec",5.87835616438356
"9767","MUMBAI (SANTACRUZ (A))","43003",1974,"Annual","Tmax",31.8016438356164
"9768","MUMBAI (SANTACRUZ (A))","43003",1974,"Annual","Tmin",22.0942465753425
"9769","MUMBAI (SANTACRUZ (A))","43003",1975,"Annual","Prec",7.89862637362637
"9770","MUMBAI (SANTACRUZ (A))","43003",1975,"Annual","Tmax",31.3616438356164
"9771","MUMBAI (SANTACRUZ (A))","43003",1975,"Annual","Tmin",21.8321428571429
"9772","MUMBAI (SANTACRUZ (A))","43003",1976,"Annual","Prec",6.1949860724234
"9773","MUMBAI (SANTACRUZ (A))","43003",1976,"Annual","Tmax",31.9941828254848
"9774","MUMBAI (SANTACRUZ (A))","43003",1976,"Annual","Tmin",22.3019390581717
"9775","MUMBAI (SANTACRUZ (A))","43003",1977,"Annual","Prec",6.74246575342466
"9776","MUMBAI (SANTACRUZ (A))","43003",1977,"Annual","Tmax",32.0304109589041
"9777","MUMBAI (SANTACRUZ (A))","43003",1977,"Annual","Tmin",23.2205479452055
"9778","MUMBAI (SANTACRUZ (A))","43003",1978,"Annual","Prec",4.92142857142857
"9779","MUMBAI (SANTACRUZ (A))","43003",1978,"Annual","Tmax",31.2830136986301
"9780","MUMBAI (SANTACRUZ (A))","43003",1978,"Annual","Tmin",22.6920547945205
"9781","MUMBAI (SANTACRUZ (A))","43003",1979,"Annual","Prec",6.07107438016529
"9782","MUMBAI (SANTACRUZ (A))","43003",1979,"Annual","Tmax",31.367217630854
"9783","MUMBAI (SANTACRUZ (A))","43003",1979,"Annual","Tmin",22.9391184573003
"9784","MUMBAI (SANTACRUZ (A))","43003",1980,"Annual","Prec",4.8187675070028
"9785","MUMBAI (SANTACRUZ (A))","43003",1980,"Annual","Tmax",31.625069637883
"9786","MUMBAI (SANTACRUZ (A))","43003",1980,"Annual","Tmin",22.9715877437326
"9787","MUMBAI (SANTACRUZ (A))","43003",1981,"Annual","Prec",6.70549450549451
"9788","MUMBAI (SANTACRUZ (A))","43003",1981,"Annual","Tmax",31.746978021978
"9789","MUMBAI (SANTACRUZ (A))","43003",1981,"Annual","Tmin",22.9774725274725
"9790","MUMBAI (SANTACRUZ (A))","43003",1982,"Annual","Prec",5.38444444444444
"9791","MUMBAI (SANTACRUZ (A))","43003",1982,"Annual","Tmax",31.4852777777778
"9792","MUMBAI (SANTACRUZ (A))","43003",1982,"Annual","Tmin",23.2113888888889
"9793","MUMBAI (SANTACRUZ (A))","43003",1983,"Annual","Prec",8.58879551820728
"9794","MUMBAI (SANTACRUZ (A))","43003",1983,"Annual","Tmax",30.7669467787115
"9795","MUMBAI (SANTACRUZ (A))","43003",1983,"Annual","Tmin",22.2173669467787
"9796","MUMBAI (SANTACRUZ (A))","43003",1984,"Annual","Prec",5.86465753424658
"9797","MUMBAI (SANTACRUZ (A))","43003",1984,"Annual","Tmax",31.5551912568306
"9798","MUMBAI (SANTACRUZ (A))","43003",1984,"Annual","Tmin",22.5647540983607
"9799","MUMBAI (SANTACRUZ (A))","43003",1985,"Annual","Prec",6.86438356164384
"9800","MUMBAI (SANTACRUZ (A))","43003",1985,"Annual","Tmax",31.778904109589
"9801","MUMBAI (SANTACRUZ (A))","43003",1985,"Annual","Tmin",22.341095890411
"9802","MUMBAI (SANTACRUZ (A))","43003",1986,"Annual","Prec",3.73406593406593
"9803","MUMBAI (SANTACRUZ (A))","43003",1986,"Annual","Tmax",32.1175342465753
"9804","MUMBAI (SANTACRUZ (A))","43003",1986,"Annual","Tmin",22.5517808219178
"9805","MUMBAI (SANTACRUZ (A))","43003",1987,"Annual","Prec",5.85369863013699
"9806","MUMBAI (SANTACRUZ (A))","43003",1987,"Annual","Tmax",32.68
"9807","MUMBAI (SANTACRUZ (A))","43003",1987,"Annual","Tmin",23.1808219178082
"9808","MUMBAI (SANTACRUZ (A))","43003",1988,"Annual","Prec",7.73852459016393
"9809","MUMBAI (SANTACRUZ (A))","43003",1988,"Annual","Tmax",32.1650273224044
"9810","MUMBAI (SANTACRUZ (A))","43003",1988,"Annual","Tmin",22.772131147541
"9811","MUMBAI (SANTACRUZ (A))","43003",1989,"Annual","Prec",6.35616438356164
"9812","MUMBAI (SANTACRUZ (A))","43003",1989,"Annual","Tmax",32.1095890410959
"9813","MUMBAI (SANTACRUZ (A))","43003",1989,"Annual","Tmin",22.4671232876712
"9814","MUMBAI (SANTACRUZ (A))","43003",1990,"Annual","Prec",7.74383561643836
"9815","MUMBAI (SANTACRUZ (A))","43003",1990,"Annual","Tmax",31.8276712328767
"9816","MUMBAI (SANTACRUZ (A))","43003",1990,"Annual","Tmin",22.7594520547945
"9817","MUMBAI (SANTACRUZ (A))","43003",1991,"Annual","Prec",6.31205479452055
"9818","MUMBAI (SANTACRUZ (A))","43003",1991,"Annual","Tmax",31.82
"9819","MUMBAI (SANTACRUZ (A))","43003",1991,"Annual","Tmin",22.4093150684932
"9820","MUMBAI (SANTACRUZ (A))","43003",1992,"Annual","Prec",5.35206611570248
"9821","MUMBAI (SANTACRUZ (A))","43003",1992,"Annual","Tmax",32.0374655647383
"9822","MUMBAI (SANTACRUZ (A))","43003",1992,"Annual","Tmin",22.7148760330579
"9823","MUMBAI (SANTACRUZ (A))","43003",1993,"Annual","Prec",7.15095890410959
"9824","MUMBAI (SANTACRUZ (A))","43003",1993,"Annual","Tmax",31.898904109589
"9825","MUMBAI (SANTACRUZ (A))","43003",1993,"Annual","Tmin",22.9057534246575
"9826","MUMBAI (SANTACRUZ (A))","43003",1994,"Annual","Prec",6.91305555555556
"9827","MUMBAI (SANTACRUZ (A))","43003",1994,"Annual","Tmax",31.8447222222222
"9828","MUMBAI (SANTACRUZ (A))","43003",1994,"Annual","Tmin",22.5238888888889
"9829","MUMBAI (SANTACRUZ (A))","43003",1995,"Annual","Prec",4.80630136986301
"9830","MUMBAI (SANTACRUZ (A))","43003",1995,"Annual","Tmax",32.3816438356164
"9831","MUMBAI (SANTACRUZ (A))","43003",1995,"Annual","Tmin",22.732602739726
"9832","MUMBAI (SANTACRUZ (A))","43003",1996,"Annual","Prec",5.77841530054645
"9833","MUMBAI (SANTACRUZ (A))","43003",1996,"Annual","Tmax",32.1333333333333
"9834","MUMBAI (SANTACRUZ (A))","43003",1996,"Annual","Tmin",22.6920765027322
"9835","MUMBAI (SANTACRUZ (A))","43003",1997,"Annual","Prec",5.9396694214876
"9836","MUMBAI (SANTACRUZ (A))","43003",1997,"Annual","Tmax",31.9005494505495
"9837","MUMBAI (SANTACRUZ (A))","43003",1997,"Annual","Tmin",22.6730769230769
"9838","MUMBAI (SANTACRUZ (A))","43003",1998,"Annual","Prec",6.94171270718232
"9839","MUMBAI (SANTACRUZ (A))","43003",1998,"Annual","Tmax",32.2164835164835
"9840","MUMBAI (SANTACRUZ (A))","43003",1998,"Annual","Tmin",23.3458791208791
"9841","MUMBAI (SANTACRUZ (A))","43003",1999,"Annual","Prec",5.08787878787879
"9842","MUMBAI (SANTACRUZ (A))","43003",1999,"Annual","Tmax",32.0509589041096
"9843","MUMBAI (SANTACRUZ (A))","43003",1999,"Annual","Tmin",22.6241095890411
"9844","MUMBAI (SANTACRUZ (A))","43003",2000,"Annual","Prec",7.27696629213483
"9845","MUMBAI (SANTACRUZ (A))","43003",2000,"Annual","Tmax",32.1490250696379
"9846","MUMBAI (SANTACRUZ (A))","43003",2000,"Annual","Tmin",22.3442896935933
"9847","MUMBAI (SANTACRUZ (A))","43003",2001,"Annual","Prec",5.6467032967033
"9848","MUMBAI (SANTACRUZ (A))","43003",2001,"Annual","Tmax",32.1835164835165
"9849","MUMBAI (SANTACRUZ (A))","43003",2001,"Annual","Tmin",22.8137362637363
"9850","MUMBAI (SANTACRUZ (A))","43003",2002,"Annual","Prec",3.68958904109589
"9851","MUMBAI (SANTACRUZ (A))","43003",2002,"Annual","Tmax",32.5767123287671
"9852","MUMBAI (SANTACRUZ (A))","43003",2002,"Annual","Tmin",23.8621917808219
"9853","MUMBAI (SANTACRUZ (A))","43003",2003,"Annual","Prec",6.60684931506849
"9854","MUMBAI (SANTACRUZ (A))","43003",2003,"Annual","Tmax",32.2991780821918
"9855","MUMBAI (SANTACRUZ (A))","43003",2003,"Annual","Tmin",23.3827397260274
"9856","MUMBAI (SANTACRUZ (A))","43003",2004,"Annual","Prec",6.17049180327869
"9857","MUMBAI (SANTACRUZ (A))","43003",2004,"Annual","Tmax",32.4439890710383
"9858","MUMBAI (SANTACRUZ (A))","43003",2004,"Annual","Tmin",22.9035519125683
"9859","MUMBAI (SANTACRUZ (A))","43003",2005,"Annual","Prec",9.12692307692308
"9860","MUMBAI (SANTACRUZ (A))","43003",2005,"Annual","Tmax",31.9667582417582
"9861","MUMBAI (SANTACRUZ (A))","43003",2005,"Annual","Tmin",22.3186813186813
"9862","MUMBAI (SANTACRUZ (A))","43003",2006,"Annual","Prec",8.44752747252747
"9863","MUMBAI (SANTACRUZ (A))","43003",2006,"Annual","Tmax",32.3620879120879
"9864","MUMBAI (SANTACRUZ (A))","43003",2006,"Annual","Tmin",22.8087912087912
"9865","MUMBAI (SANTACRUZ (A))","43003",2007,"Annual","Prec",7.03618784530387
"9866","MUMBAI (SANTACRUZ (A))","43003",2007,"Annual","Tmax",32.585635359116
"9867","MUMBAI (SANTACRUZ (A))","43003",2007,"Annual","Tmin",23.217679558011
"9868","MUMBAI (SANTACRUZ (A))","43003",2008,"Annual","Prec",7.46301369863014
"9869","MUMBAI (SANTACRUZ (A))","43003",2008,"Annual","Tmax",32.0523287671233
"9870","MUMBAI (SANTACRUZ (A))","43003",2008,"Annual","Tmin",22.2194520547945
"9871","MUMBAI (SANTACRUZ (A))","43003",2009,"Annual","Prec",6.48187311178248
"9872","MUMBAI (SANTACRUZ (A))","43003",2009,"Annual","Tmax",32.8335347432024
"9873","MUMBAI (SANTACRUZ (A))","43003",2009,"Annual","Tmin",23.3196374622357
"9874","MUMBAI (SANTACRUZ (A))","43003",2010,"Annual","Prec",9.76143250688705
"9875","MUMBAI (SANTACRUZ (A))","43003",2010,"Annual","Tmax",32.3727272727273
"9876","MUMBAI (SANTACRUZ (A))","43003",2010,"Annual","Tmin",23.3002754820937
"9877","MUMBAI (SANTACRUZ (A))","43003",2011,"Annual","Prec",8.21208791208791
"9878","MUMBAI (SANTACRUZ (A))","43003",2011,"Annual","Tmax",32.5472527472527
"9879","MUMBAI (SANTACRUZ (A))","43003",2011,"Annual","Tmin",22.4024725274725
"9880","MUMBAI (SANTACRUZ (A))","43003",2012,"Annual","Prec",5.46490250696379
"9881","MUMBAI (SANTACRUZ (A))","43003",2012,"Annual","Tmax",32.1484764542936
"9882","MUMBAI (SANTACRUZ (A))","43003",2012,"Annual","Tmin",22.2282548476454
"9883","MUMBAI (SANTACRUZ (A))","43003",2013,"Annual","Prec",6.95350140056022
"9884","MUMBAI (SANTACRUZ (A))","43003",2013,"Annual","Tmax",31.7328690807799
"9885","MUMBAI (SANTACRUZ (A))","43003",2013,"Annual","Tmin",21.9243697478992
"9886","MUMBAI (SANTACRUZ (A))","43003",2014,"Annual","Prec",6.4781163434903
"9887","MUMBAI (SANTACRUZ (A))","43003",2014,"Annual","Tmax",32.4110497237569
"9888","MUMBAI (SANTACRUZ (A))","43003",2014,"Annual","Tmin",23.2135359116022
"9889","MUMBAI (SANTACRUZ (A))","43003",2015,"Annual","Prec",5.08863636363636
"9890","MUMBAI (SANTACRUZ (A))","43003",2015,"Annual","Tmax",32.7713068181818
"9891","MUMBAI (SANTACRUZ (A))","43003",2015,"Annual","Tmin",22.6125
"9892","MUMBAI (SANTACRUZ (A))","43003",2016,"Annual","Prec",8.24171428571429
"9893","MUMBAI (SANTACRUZ (A))","43003",2016,"Annual","Tmax",32.1911428571429
"9894","MUMBAI (SANTACRUZ (A))","43003",2016,"Annual","Tmin",22.3834285714286
"9895","MUMBAI (SANTACRUZ (A))","43003",2017,"Annual","Prec",8.41949152542373
"9896","MUMBAI (SANTACRUZ (A))","43003",2017,"Annual","Tmax",32.5383098591549
"9897","MUMBAI (SANTACRUZ (A))","43003",2017,"Annual","Tmin",22.6440677966102
"9898","MUMBAI (SANTACRUZ (A))","43003",2018,"Annual","Prec",0
"9899","MUMBAI (SANTACRUZ (A))","43003",2018,"Annual","Tmax",32.7489361702128
"9900","MUMBAI (SANTACRUZ (A))","43003",2018,"Annual","Tmin",19.8063829787234
"9901","HYDERABAD(A)","43128",1969,"Annual","Prec",1.64462809917355
"9902","HYDERABAD(A)","43128",1969,"Annual","Tmax",32.5315068493151
"9903","HYDERABAD(A)","43128",1969,"Annual","Tmin",20.4145205479452
"9904","HYDERABAD(A)","43128",1970,"Annual","Prec",3.15054945054945
"9905","HYDERABAD(A)","43128",1970,"Annual","Tmax",32.0304945054945
"9906","HYDERABAD(A)","43128",1970,"Annual","Tmin",19.8255494505494
"9907","HYDERABAD(A)","43128",1971,"Annual","Prec",1.82747252747253
"9908","HYDERABAD(A)","43128",1971,"Annual","Tmax",31.9728021978022
"9909","HYDERABAD(A)","43128",1971,"Annual","Tmin",20.0368131868132
"9910","HYDERABAD(A)","43128",1972,"Annual","Prec",1.41232876712329
"9911","HYDERABAD(A)","43128",1972,"Annual","Tmax",32.607397260274
"9912","HYDERABAD(A)","43128",1972,"Annual","Tmin",20.9950684931507
"9913","HYDERABAD(A)","43128",1973,"Annual","Prec",2.43268698060942
"9914","HYDERABAD(A)","43128",1973,"Annual","Tmax",32.3046961325967
"9915","HYDERABAD(A)","43128",1973,"Annual","Tmin",21.192243767313
"9916","HYDERABAD(A)","43128",1974,"Annual","Prec",1.86060606060606
"9917","HYDERABAD(A)","43128",1974,"Annual","Tmax",32.1435261707989
"9918","HYDERABAD(A)","43128",1974,"Annual","Tmin",20.0088154269972
"9919","HYDERABAD(A)","43128",1975,"Annual","Prec",3.80828729281768
"9920","HYDERABAD(A)","43128",1975,"Annual","Tmax",31.264738292011
"9921","HYDERABAD(A)","43128",1975,"Annual","Tmin",20.2308539944904
"9922","HYDERABAD(A)","43128",1976,"Annual","Prec",1.98054794520548
"9923","HYDERABAD(A)","43128",1976,"Annual","Tmax",32.1587431693989
"9924","HYDERABAD(A)","43128",1976,"Annual","Tmin",20.4547945205479
"9925","HYDERABAD(A)","43128",1977,"Annual","Prec",1.37078651685393
"9926","HYDERABAD(A)","43128",1977,"Annual","Tmax",32.0908333333333
"9927","HYDERABAD(A)","43128",1977,"Annual","Tmin",20.6655555555556
"9928","HYDERABAD(A)","43128",1978,"Annual","Prec",3.05988700564972
"9929","HYDERABAD(A)","43128",1978,"Annual","Tmax",31.5980337078652
"9930","HYDERABAD(A)","43128",1978,"Annual","Tmin",21.1252808988764
"9931","HYDERABAD(A)","43128",1979,"Annual","Prec",1.93351648351648
"9932","HYDERABAD(A)","43128",1979,"Annual","Tmax",32.3972527472528
"9933","HYDERABAD(A)","43128",1979,"Annual","Tmin",21.6098901098901
"9934","HYDERABAD(A)","43128",1980,"Annual","Prec",1.63961218836565
"9935","HYDERABAD(A)","43128",1980,"Annual","Tmax",32.7828254847645
"9936","HYDERABAD(A)","43128",1980,"Annual","Tmin",21.3925207756233
"9937","HYDERABAD(A)","43128",1981,"Annual","Prec",2.74598337950138
"9938","HYDERABAD(A)","43128",1981,"Annual","Tmax",32.0433701657459
"9939","HYDERABAD(A)","43128",1981,"Annual","Tmin",20.6638121546961
"9940","HYDERABAD(A)","43128",1982,"Annual","Prec",2.14162011173184
"9941","HYDERABAD(A)","43128",1982,"Annual","Tmax",32.2167597765363
"9942","HYDERABAD(A)","43128",1982,"Annual","Tmin",21.0944134078212
"9943","HYDERABAD(A)","43128",1983,"Annual","Prec",3.61388888888889
"9944","HYDERABAD(A)","43128",1983,"Annual","Tmax",32.4624309392265
"9945","HYDERABAD(A)","43128",1983,"Annual","Tmin",21.0138121546961
"9946","HYDERABAD(A)","43128",1984,"Annual","Prec",2.14206128133705
"9947","HYDERABAD(A)","43128",1984,"Annual","Tmax",32.4183844011142
"9948","HYDERABAD(A)","43128",1984,"Annual","Tmin",21.0105849582173
"9949","HYDERABAD(A)","43128",1985,"Annual","Prec",1.17220447284345
"9950","HYDERABAD(A)","43128",1985,"Annual","Tmax",32.9523809523809
"9951","HYDERABAD(A)","43128",1985,"Annual","Tmin",20.9765079365079
"9952","HYDERABAD(A)","43128",1986,"Annual","Prec",1.77008547008547
"9953","HYDERABAD(A)","43128",1986,"Annual","Tmax",32.8304843304843
"9954","HYDERABAD(A)","43128",1986,"Annual","Tmin",21.4717948717949
"9955","HYDERABAD(A)","43128",1987,"Annual","Prec",2.6456043956044
"9956","HYDERABAD(A)","43128",1987,"Annual","Tmax",32.4271978021978
"9957","HYDERABAD(A)","43128",1987,"Annual","Tmin",21.2450549450549
"9958","HYDERABAD(A)","43128",1988,"Annual","Prec",2.5068306010929
"9959","HYDERABAD(A)","43128",1988,"Annual","Tmax",32.5275956284153
"9960","HYDERABAD(A)","43128",1988,"Annual","Tmin",21.3931693989071
"9961","HYDERABAD(A)","43128",1989,"Annual","Prec",2.80389972144847
"9962","HYDERABAD(A)","43128",1989,"Annual","Tmax",32.333704735376
"9963","HYDERABAD(A)","43128",1989,"Annual","Tmin",20.8779944289694
"9964","HYDERABAD(A)","43128",1990,"Annual","Prec",2.52054794520548
"9965","HYDERABAD(A)","43128",1990,"Annual","Tmax",31.5221917808219
"9966","HYDERABAD(A)","43128",1990,"Annual","Tmin",21.0013698630137
"9967","HYDERABAD(A)","43128",1991,"Annual","Prec",2.06961325966851
"9968","HYDERABAD(A)","43128",1991,"Annual","Tmax",32.3685950413223
"9969","HYDERABAD(A)","43128",1991,"Annual","Tmin",21.3774104683196
"9970","HYDERABAD(A)","43128",1992,"Annual","Prec",2.06538461538462
"9971","HYDERABAD(A)","43128",1992,"Annual","Tmax",32.6276712328767
"9972","HYDERABAD(A)","43128",1992,"Annual","Tmin",20.6284931506849
"9973","HYDERABAD(A)","43128",1993,"Annual","Prec",1.93159340659341
"9974","HYDERABAD(A)","43128",1993,"Annual","Tmax",32.7021917808219
"9975","HYDERABAD(A)","43128",1993,"Annual","Tmin",20.5545205479452
"9976","HYDERABAD(A)","43128",1994,"Annual","Prec",2.25247252747253
"9977","HYDERABAD(A)","43128",1994,"Annual","Tmax",32.2381868131868
"9978","HYDERABAD(A)","43128",1994,"Annual","Tmin",20.5167582417582
"9979","HYDERABAD(A)","43128",1995,"Annual","Prec",3.36153846153846
"9980","HYDERABAD(A)","43128",1995,"Annual","Tmax",32.1161643835616
"9981","HYDERABAD(A)","43128",1995,"Annual","Tmin",20.8693150684932
"9982","HYDERABAD(A)","43128",1996,"Annual","Prec",2.66164383561644
"9983","HYDERABAD(A)","43128",1996,"Annual","Tmax",32.607397260274
"9984","HYDERABAD(A)","43128",1996,"Annual","Tmin",20.9545205479452
"9985","HYDERABAD(A)","43128",1997,"Annual","Prec",2.0958904109589
"9986","HYDERABAD(A)","43128",1997,"Annual","Tmax",32.6049315068493
"9987","HYDERABAD(A)","43128",1997,"Annual","Tmin",21.0443835616438
"9988","HYDERABAD(A)","43128",1998,"Annual","Prec",2.58846153846154
"9989","HYDERABAD(A)","43128",1998,"Annual","Tmax",33.1236263736264
"9990","HYDERABAD(A)","43128",1998,"Annual","Tmin",21.6945054945055
"9991","HYDERABAD(A)","43128",1999,"Annual","Prec",1.55399449035813
"9992","HYDERABAD(A)","43128",1999,"Annual","Tmax",32.6087912087912
"9993","HYDERABAD(A)","43128",1999,"Annual","Tmin",20.264010989011
"9994","HYDERABAD(A)","43128",2000,"Annual","Prec",2.85464480874317
"9995","HYDERABAD(A)","43128",2000,"Annual","Tmax",32.5808743169399
"9996","HYDERABAD(A)","43128",2000,"Annual","Tmin",20.3975409836066
"9997","HYDERABAD(A)","43128",2001,"Annual","Prec",2.26109589041096
"9998","HYDERABAD(A)","43128",2001,"Annual","Tmax",32.8090410958904
"9999","HYDERABAD(A)","43128",2001,"Annual","Tmin",21.0616438356164
"10000","HYDERABAD(A)","43128",2002,"Annual","Prec",1.82362637362637
"10001","HYDERABAD(A)","43128",2002,"Annual","Tmax",33.1631868131868
"10002","HYDERABAD(A)","43128",2002,"Annual","Tmin",20.7343406593407
"10003","HYDERABAD(A)","43128",2003,"Annual","Prec",2.07576601671309
"10004","HYDERABAD(A)","43128",2003,"Annual","Tmax",32.8319444444444
"10005","HYDERABAD(A)","43128",2003,"Annual","Tmin",21.2013888888889
"10006","HYDERABAD(A)","43128",2004,"Annual","Prec",1.89008498583569
"10007","HYDERABAD(A)","43128",2004,"Annual","Tmax",32.4780281690141
"10008","HYDERABAD(A)","43128",2004,"Annual","Tmin",20.1642253521127
"10009","HYDERABAD(A)","43128",2005,"Annual","Prec",2.9731843575419
"10010","HYDERABAD(A)","43128",2005,"Annual","Tmax",32.6586592178771
"10011","HYDERABAD(A)","43128",2005,"Annual","Tmin",20.5326815642458
"10012","HYDERABAD(A)","43128",2006,"Annual","Prec",2.85252808988764
"10013","HYDERABAD(A)","43128",2006,"Annual","Tmax",32.6847222222222
"10014","HYDERABAD(A)","43128",2006,"Annual","Tmin",20.7627777777778
"10015","HYDERABAD(A)","43128",2007,"Annual","Prec",2.08268156424581
"10016","HYDERABAD(A)","43128",2007,"Annual","Tmax",33.1161559888579
"10017","HYDERABAD(A)","43128",2007,"Annual","Tmin",20.8986072423398
"10018","HYDERABAD(A)","43128",2008,"Annual","Prec",2.72016806722689
"10019","HYDERABAD(A)","43128",2008,"Annual","Tmax",33.0449720670391
"10020","HYDERABAD(A)","43128",2008,"Annual","Tmin",21.2441340782123
"10021","HYDERABAD(A)","43128",2009,"Annual","Prec",2.11323943661972
"10022","HYDERABAD(A)","43128",2009,"Annual","Tmax",34.0924157303371
"10023","HYDERABAD(A)","43128",2009,"Annual","Tmin",20.5452247191011
"10024","HYDERABAD(A)","43128",2010,"Annual","Prec",2.96022099447514
"10025","HYDERABAD(A)","43128",2010,"Annual","Tmax",33.4831491712707
"10026","HYDERABAD(A)","43128",2010,"Annual","Tmin",21.7417127071823
"10027","HYDERABAD(A)","43128",2011,"Annual","Prec",1.78657534246575
"10028","HYDERABAD(A)","43128",2011,"Annual","Tmax",33.532602739726
"10029","HYDERABAD(A)","43128",2011,"Annual","Tmin",20.5715068493151
"10030","HYDERABAD(A)","43128",2012,"Annual","Prec",2.09178082191781
"10031","HYDERABAD(A)","43128",2012,"Annual","Tmax",33.4213698630137
"10032","HYDERABAD(A)","43128",2012,"Annual","Tmin",21.327397260274
"10033","HYDERABAD(A)","43128",2013,"Annual","Prec",2.76813186813187
"10034","HYDERABAD(A)","43128",2013,"Annual","Tmax",32.3173076923077
"10035","HYDERABAD(A)","43128",2013,"Annual","Tmin",21.7076923076923
"10036","HYDERABAD(A)","43128",2014,"Annual","Prec",1.76950549450549
"10037","HYDERABAD(A)","43128",2014,"Annual","Tmax",33.0487671232877
"10038","HYDERABAD(A)","43128",2014,"Annual","Tmin",21.907397260274
"10039","HYDERABAD(A)","43128",2015,"Annual","Prec",1.62931506849315
"10040","HYDERABAD(A)","43128",2015,"Annual","Tmax",33.6745205479452
"10041","HYDERABAD(A)","43128",2015,"Annual","Tmin",21.9380821917808
"10042","HYDERABAD(A)","43128",2016,"Annual","Prec",3.65359477124183
"10043","HYDERABAD(A)","43128",2016,"Annual","Tmax",35.3176470588235
"10044","HYDERABAD(A)","43128",2016,"Annual","Tmin",24.3496732026144
"10045","HYDERABAD(A)","43128",2017,"Annual","Prec",1.2004854368932
"10046","HYDERABAD(A)","43128",2017,"Annual","Tmax",35.1291262135922
"10047","HYDERABAD(A)","43128",2017,"Annual","Tmin",21.4
"10048","HYDERABAD(A)","43128",2018,"Annual","Prec",NA
"10049","HYDERABAD(A)","43128",2018,"Annual","Tmax",NA
"10050","HYDERABAD(A)","43128",2018,"Annual","Tmin",NA
"10051","CHENNAI (MINAMBAKKAM (A))","43279",1969,"Annual","Prec",4.07768595041322
"10052","CHENNAI (MINAMBAKKAM (A))","43279",1969,"Annual","Tmax",33.3038567493113
"10053","CHENNAI (MINAMBAKKAM (A))","43279",1969,"Annual","Tmin",24.4955922865014
"10054","CHENNAI (MINAMBAKKAM (A))","43279",1970,"Annual","Prec",3.33102493074792
"10055","CHENNAI (MINAMBAKKAM (A))","43279",1970,"Annual","Tmax",32.6135359116022
"10056","CHENNAI (MINAMBAKKAM (A))","43279",1970,"Annual","Tmin",24.1745856353591
"10057","CHENNAI (MINAMBAKKAM (A))","43279",1971,"Annual","Prec",3.598891966759
"10058","CHENNAI (MINAMBAKKAM (A))","43279",1971,"Annual","Tmax",32.4556786703601
"10059","CHENNAI (MINAMBAKKAM (A))","43279",1971,"Annual","Tmin",23.9795013850416
"10060","CHENNAI (MINAMBAKKAM (A))","43279",1972,"Annual","Prec",4.07591036414566
"10061","CHENNAI (MINAMBAKKAM (A))","43279",1972,"Annual","Tmax",33.1097765363129
"10062","CHENNAI (MINAMBAKKAM (A))","43279",1972,"Annual","Tmin",24.1776536312849
"10063","CHENNAI (MINAMBAKKAM (A))","43279",1973,"Annual","Prec",2.96804407713499
"10064","CHENNAI (MINAMBAKKAM (A))","43279",1973,"Annual","Tmax",33.2586776859504
"10065","CHENNAI (MINAMBAKKAM (A))","43279",1973,"Annual","Tmin",24.5743801652893
"10066","CHENNAI (MINAMBAKKAM (A))","43279",1974,"Annual","Prec",2.4185595567867
"10067","CHENNAI (MINAMBAKKAM (A))","43279",1974,"Annual","Tmax",32.7673130193906
"10068","CHENNAI (MINAMBAKKAM (A))","43279",1974,"Annual","Tmin",23.7002770083102
"10069","CHENNAI (MINAMBAKKAM (A))","43279",1975,"Annual","Prec",4.4021978021978
"10070","CHENNAI (MINAMBAKKAM (A))","43279",1975,"Annual","Tmax",32.6881868131868
"10071","CHENNAI (MINAMBAKKAM (A))","43279",1975,"Annual","Tmin",24.089010989011
"10072","CHENNAI (MINAMBAKKAM (A))","43279",1976,"Annual","Prec",4.88324175824176
"10073","CHENNAI (MINAMBAKKAM (A))","43279",1976,"Annual","Tmax",33.1024725274725
"10074","CHENNAI (MINAMBAKKAM (A))","43279",1976,"Annual","Tmin",24.0054945054945
"10075","CHENNAI (MINAMBAKKAM (A))","43279",1977,"Annual","Prec",4.93370165745856
"10076","CHENNAI (MINAMBAKKAM (A))","43279",1977,"Annual","Tmax",32.7765840220386
"10077","CHENNAI (MINAMBAKKAM (A))","43279",1977,"Annual","Tmin",24.4537190082645
"10078","CHENNAI (MINAMBAKKAM (A))","43279",1978,"Annual","Prec",4.52055555555556
"10079","CHENNAI (MINAMBAKKAM (A))","43279",1978,"Annual","Tmax",33.007756232687
"10080","CHENNAI (MINAMBAKKAM (A))","43279",1978,"Annual","Tmin",24.5770083102493
"10081","CHENNAI (MINAMBAKKAM (A))","43279",1979,"Annual","Prec",3.67178082191781
"10082","CHENNAI (MINAMBAKKAM (A))","43279",1979,"Annual","Tmax",33.3690410958904
"10083","CHENNAI (MINAMBAKKAM (A))","43279",1979,"Annual","Tmin",24.826301369863
"10084","CHENNAI (MINAMBAKKAM (A))","43279",1980,"Annual","Prec",3.77431693989071
"10085","CHENNAI (MINAMBAKKAM (A))","43279",1980,"Annual","Tmax",33.6087431693989
"10086","CHENNAI (MINAMBAKKAM (A))","43279",1980,"Annual","Tmin",24.4904371584699
"10087","CHENNAI (MINAMBAKKAM (A))","43279",1981,"Annual","Prec",3.59232876712329
